latitude, longitude, Year, TXx
-26.00,128.50,1960, 41.93
-26.00,128.50,1970, 43.07
-26.00,128.50,1980, 43.37
-26.00,128.50,1990, 44.16
-26.00,128.50,2000, 41.53
-26.00,128.50,2010, 42.50
-26.00,128.50,2020, 42.30
-26.00,128.75,1910, 37.10
-26.00,128.75,1920, 36.46
-26.00,128.75,1930, 36.90
-26.00,128.75,1940, 36.85
-26.00,128.75,1950, 37.83
-26.00,128.75,1960, 41.63
-26.00,128.75,1970, 42.80
-26.00,128.75,1980, 43.28
-26.00,128.75,1990, 44.01
-26.00,128.75,2000, 41.24
-26.00,128.75,2010, 42.08
-26.00,128.75,2020, 42.09
-26.00,129.00,1910, 36.93
-26.00,129.00,1920, 36.29
-26.00,129.00,1930, 36.71
-26.00,129.00,1940, 36.71
-26.00,129.00,1950, 37.61
-26.00,129.00,1960, 41.33
-26.00,129.00,1970, 42.58
-26.00,129.00,1980, 43.22
-26.00,129.00,1990, 43.90
-26.00,129.00,2000, 40.98
-26.00,129.00,2010, 41.79
-26.00,129.00,2020, 42.02
-26.00,129.25,1910, 36.80
-26.00,129.25,1920, 36.16
-26.00,129.25,1930, 36.53
-26.00,129.25,1940, 36.59
-26.00,129.25,1950, 37.54
-26.00,129.25,1960, 41.04
-26.00,129.25,1970, 42.40
-26.00,129.25,1980, 43.17
-26.00,129.25,1990, 43.81
-26.00,129.25,2000, 40.75
-26.00,129.25,2010, 41.57
-26.00,129.25,2020, 41.99
-26.00,129.50,1910, 36.78
-26.00,129.50,1920, 36.15
-26.00,129.50,1930, 36.46
-26.00,129.50,1940, 36.61
-26.00,129.50,1950, 37.58
-26.00,129.50,1960, 40.93
-26.00,129.50,1970, 42.33
-26.00,129.50,1980, 43.17
-26.00,129.50,1990, 43.82
-26.00,129.50,2000, 40.73
-26.00,129.50,2010, 41.46
-26.00,129.50,2020, 42.06
-26.00,129.75,1910, 35.87
-26.00,129.75,1920, 35.26
-26.00,129.75,1930, 35.50
-26.00,129.75,1940, 35.75
-26.00,129.75,1950, 36.81
-26.00,129.75,1960, 40.24
-26.00,129.75,1970, 41.41
-26.00,129.75,1980, 42.30
-26.00,129.75,1990, 42.97
-26.00,129.75,2000, 40.12
-26.00,129.75,2010, 40.53
-26.00,129.75,2020, 41.17
-26.00,130.00,1910, 36.39
-26.00,130.00,1920, 35.80
-26.00,130.00,1930, 35.95
-26.00,130.00,1940, 36.32
-26.00,130.00,1950, 37.43
-26.00,130.00,1960, 40.97
-26.00,130.00,1970, 41.85
-26.00,130.00,1980, 42.75
-26.00,130.00,1990, 43.46
-26.00,130.00,2000, 40.82
-26.00,130.00,2010, 40.94
-26.00,130.00,2020, 41.78
-26.00,130.25,1910, 37.13
-26.00,130.25,1920, 36.61
-26.00,130.25,1930, 36.63
-26.00,130.25,1940, 37.42
-26.00,130.25,1950, 38.31
-26.00,130.25,1960, 41.96
-26.00,130.25,1970, 42.52
-26.00,130.25,1980, 43.38
-26.00,130.25,1990, 44.12
-26.00,130.25,2000, 41.69
-26.00,130.25,2010, 41.55
-26.00,130.25,2020, 42.62
-26.00,130.50,1910, 37.68
-26.00,130.50,1920, 37.12
-26.00,130.50,1930, 36.97
-26.00,130.50,1940, 38.42
-26.00,130.50,1950, 38.93
-26.00,130.50,1960, 42.67
-26.00,130.50,1970, 42.89
-26.00,130.50,1980, 43.67
-26.00,130.50,1990, 44.44
-26.00,130.50,2000, 42.21
-26.00,130.50,2010, 41.81
-26.00,130.50,2020, 43.08
-26.00,130.75,1910, 37.77
-26.00,130.75,1920, 37.14
-26.00,130.75,1930, 36.85
-26.00,130.75,1940, 39.04
-26.00,130.75,1950, 39.34
-26.00,130.75,1960, 42.91
-26.00,130.75,1970, 42.74
-26.00,130.75,1980, 43.44
-26.00,130.75,1990, 44.25
-26.00,130.75,2000, 42.23
-26.00,130.75,2010, 41.61
-26.00,130.75,2020, 42.96
-26.00,131.00,1910, 37.94
-26.00,131.00,1920, 37.26
-26.00,131.00,1930, 36.93
-26.00,131.00,1940, 39.83
-26.00,131.00,1950, 39.76
-26.00,131.00,1960, 43.20
-26.00,131.00,1970, 42.63
-26.00,131.00,1980, 43.21
-26.00,131.00,1990, 44.10
-26.00,131.00,2000, 42.28
-26.00,131.00,2010, 41.56
-26.00,131.00,2020, 42.89
-26.00,131.25,1910, 38.79
-26.00,131.25,1920, 38.09
-26.00,131.25,1930, 37.71
-26.00,131.25,1940, 40.46
-26.00,131.25,1950, 40.28
-26.00,131.25,1960, 44.10
-26.00,131.25,1970, 43.03
-26.00,131.25,1980, 43.53
-26.00,131.25,1990, 44.57
-26.00,131.25,2000, 42.94
-26.00,131.25,2010, 42.27
-26.00,131.25,2020, 43.55
-26.00,131.50,1910, 38.98
-26.00,131.50,1920, 38.27
-26.00,131.50,1930, 37.84
-26.00,131.50,1940, 40.29
-26.00,131.50,1950, 40.10
-26.00,131.50,1960, 44.33
-26.00,131.50,1970, 42.80
-26.00,131.50,1980, 43.16
-26.00,131.50,1990, 44.40
-26.00,131.50,2000, 42.93
-26.00,131.50,2010, 42.27
-26.00,131.50,2020, 43.46
-26.00,131.75,1910, 39.20
-26.00,131.75,1920, 38.49
-26.00,131.75,1930, 38.01
-26.00,131.75,1940, 40.51
-26.00,131.75,1950, 39.91
-26.00,131.75,1960, 44.54
-26.00,131.75,1970, 42.72
-26.00,131.75,1980, 42.87
-26.00,131.75,1990, 44.25
-26.00,131.75,2000, 42.87
-26.00,131.75,2010, 42.09
-26.00,131.75,2020, 43.37
-26.00,132.00,1910, 39.94
-26.00,132.00,1920, 39.19
-26.00,132.00,1930, 38.67
-26.00,132.00,1940, 41.06
-26.00,132.00,1950, 40.22
-26.00,132.00,1960, 45.20
-26.00,132.00,1970, 43.20
-26.00,132.00,1980, 43.13
-26.00,132.00,1990, 44.54
-26.00,132.00,2000, 43.23
-26.00,132.00,2010, 42.32
-26.00,132.00,2020, 43.80
-26.00,132.25,1910, 40.32
-26.00,132.25,1920, 39.49
-26.00,132.25,1930, 38.92
-26.00,132.25,1940, 40.92
-26.00,132.25,1950, 40.18
-26.00,132.25,1960, 45.49
-26.00,132.25,1970, 43.32
-26.00,132.25,1980, 43.04
-26.00,132.25,1990, 44.42
-26.00,132.25,2000, 43.26
-26.00,132.25,2010, 42.22
-26.00,132.25,2020, 43.76
-26.00,132.50,1910, 40.93
-26.00,132.50,1920, 39.96
-26.00,132.50,1930, 39.34
-26.00,132.50,1940, 40.88
-26.00,132.50,1950, 40.40
-26.00,132.50,1960, 45.93
-26.00,132.50,1970, 43.60
-26.00,132.50,1980, 43.15
-26.00,132.50,1990, 44.58
-26.00,132.50,2000, 43.62
-26.00,132.50,2010, 42.37
-26.00,132.50,2020, 43.88
-26.00,132.75,1910, 41.56
-26.00,132.75,1920, 40.45
-26.00,132.75,1930, 39.79
-26.00,132.75,1940, 41.11
-26.00,132.75,1950, 40.67
-26.00,132.75,1960, 46.39
-26.00,132.75,1970, 43.81
-26.00,132.75,1980, 43.39
-26.00,132.75,1990, 44.90
-26.00,132.75,2000, 44.13
-26.00,132.75,2010, 42.61
-26.00,132.75,2020, 44.06
-26.00,133.00,1910, 42.08
-26.00,133.00,1920, 40.85
-26.00,133.00,1930, 40.14
-26.00,133.00,1940, 41.53
-26.00,133.00,1950, 40.88
-26.00,133.00,1960, 46.78
-26.00,133.00,1970, 43.86
-26.00,133.00,1980, 43.71
-26.00,133.00,1990, 45.01
-26.00,133.00,2000, 44.43
-26.00,133.00,2010, 42.82
-26.00,133.00,2020, 44.20
-26.00,133.25,1910, 42.56
-26.00,133.25,1920, 41.25
-26.00,133.25,1930, 40.36
-26.00,133.25,1940, 41.89
-26.00,133.25,1950, 41.12
-26.00,133.25,1960, 47.17
-26.00,133.25,1970, 44.04
-26.00,133.25,1980, 44.08
-26.00,133.25,1990, 45.13
-26.00,133.25,2000, 44.74
-26.00,133.25,2010, 43.04
-26.00,133.25,2020, 44.38
-26.00,133.50,1910, 43.04
-26.00,133.50,1920, 41.64
-26.00,133.50,1930, 40.60
-26.00,133.50,1940, 42.50
-26.00,133.50,1950, 41.45
-26.00,133.50,1960, 47.62
-26.00,133.50,1970, 44.40
-26.00,133.50,1980, 44.56
-26.00,133.50,1990, 45.51
-26.00,133.50,2000, 45.13
-26.00,133.50,2010, 43.32
-26.00,133.50,2020, 44.71
-26.00,133.75,1910, 42.93
-26.00,133.75,1920, 41.45
-26.00,133.75,1930, 40.35
-26.00,133.75,1940, 42.54
-26.00,133.75,1950, 41.31
-26.00,133.75,1960, 47.59
-26.00,133.75,1970, 44.37
-26.00,133.75,1980, 44.58
-26.00,133.75,1990, 45.53
-26.00,133.75,2000, 45.03
-26.00,133.75,2010, 43.11
-26.00,133.75,2020, 44.53
-26.00,134.00,1910, 43.17
-26.00,134.00,1920, 41.69
-26.00,134.00,1930, 40.56
-26.00,134.00,1940, 43.03
-26.00,134.00,1950, 41.63
-26.00,134.00,1960, 47.98
-26.00,134.00,1970, 44.87
-26.00,134.00,1980, 45.05
-26.00,134.00,1990, 45.63
-26.00,134.00,2000, 45.19
-26.00,134.00,2010, 43.19
-26.00,134.00,2020, 44.87
-26.00,134.25,1910, 43.35
-26.00,134.25,1920, 41.89
-26.00,134.25,1930, 40.74
-26.00,134.25,1940, 43.50
-26.00,134.25,1950, 41.89
-26.00,134.25,1960, 48.31
-26.00,134.25,1970, 45.34
-26.00,134.25,1980, 45.46
-26.00,134.25,1990, 45.95
-26.00,134.25,2000, 45.25
-26.00,134.25,2010, 43.20
-26.00,134.25,2020, 45.17
-26.00,134.50,1910, 43.51
-26.00,134.50,1920, 42.10
-26.00,134.50,1930, 40.92
-26.00,134.50,1940, 43.99
-26.00,134.50,1950, 42.18
-26.00,134.50,1960, 48.65
-26.00,134.50,1970, 45.64
-26.00,134.50,1980, 45.79
-26.00,134.50,1990, 46.34
-26.00,134.50,2000, 45.38
-26.00,134.50,2010, 43.34
-26.00,134.50,2020, 45.51
-26.00,134.75,1910, 43.27
-26.00,134.75,1920, 41.95
-26.00,134.75,1930, 40.81
-26.00,134.75,1940, 44.15
-26.00,134.75,1950, 42.17
-26.00,134.75,1960, 48.69
-26.00,134.75,1970, 45.62
-26.00,134.75,1980, 45.82
-26.00,134.75,1990, 46.48
-26.00,134.75,2000, 45.25
-26.00,134.75,2010, 43.64
-26.00,134.75,2020, 45.54
-26.00,135.00,1910, 43.07
-26.00,135.00,1920, 41.86
-26.00,135.00,1930, 40.94
-26.00,135.00,1940, 44.46
-26.00,135.00,1950, 42.37
-26.00,135.00,1960, 48.87
-26.00,135.00,1970, 45.62
-26.00,135.00,1980, 45.94
-26.00,135.00,1990, 46.68
-26.00,135.00,2000, 45.32
-26.00,135.00,2010, 43.97
-26.00,135.00,2020, 45.70
-26.00,135.25,1910, 42.95
-26.00,135.25,1920, 41.83
-26.00,135.25,1930, 41.16
-26.00,135.25,1940, 44.84
-26.00,135.25,1950, 42.72
-26.00,135.25,1960, 49.15
-26.00,135.25,1970, 45.62
-26.00,135.25,1980, 46.13
-26.00,135.25,1990, 47.01
-26.00,135.25,2000, 45.58
-26.00,135.25,2010, 44.17
-26.00,135.25,2020, 45.96
-26.00,135.50,1910, 42.69
-26.00,135.50,1920, 41.67
-26.00,135.50,1930, 41.16
-26.00,135.50,1940, 45.09
-26.00,135.50,1950, 42.96
-26.00,135.50,1960, 49.30
-26.00,135.50,1970, 45.55
-26.00,135.50,1980, 46.23
-26.00,135.50,1990, 47.26
-26.00,135.50,2000, 45.80
-26.00,135.50,2010, 44.25
-26.00,135.50,2020, 46.11
-26.00,135.75,1910, 42.51
-26.00,135.75,1920, 41.62
-26.00,135.75,1930, 41.18
-26.00,135.75,1940, 45.45
-26.00,135.75,1950, 43.29
-26.00,135.75,1960, 49.52
-26.00,135.75,1970, 45.62
-26.00,135.75,1980, 46.43
-26.00,135.75,1990, 47.61
-26.00,135.75,2000, 46.09
-26.00,135.75,2010, 44.40
-26.00,135.75,2020, 46.65
-26.00,136.00,1910, 42.28
-26.00,136.00,1920, 41.50
-26.00,136.00,1930, 41.15
-26.00,136.00,1940, 45.73
-26.00,136.00,1950, 43.55
-26.00,136.00,1960, 49.69
-26.00,136.00,1970, 45.68
-26.00,136.00,1980, 46.55
-26.00,136.00,1990, 47.92
-26.00,136.00,2000, 45.93
-26.00,136.00,2010, 44.48
-26.00,136.00,2020, 47.07
-26.00,138.00,1910, 42.25
-26.00,138.00,1920, 41.96
-26.00,138.00,1930, 42.05
-26.00,138.00,1940, 45.43
-26.00,138.00,1950, 43.62
-26.00,138.00,1960, 49.41
-26.00,138.00,1970, 45.71
-26.00,138.00,1980, 46.20
-26.00,138.00,1990, 48.97
-26.00,138.00,2000, 44.53
-26.00,138.00,2010, 45.08
-26.00,138.00,2020, 47.41
-26.00,138.25,1910, 42.31
-26.00,138.25,1920, 42.05
-26.00,138.25,1930, 42.29
-26.00,138.25,1940, 45.25
-26.00,138.25,1950, 43.49
-26.00,138.25,1960, 49.14
-26.00,138.25,1970, 45.69
-26.00,138.25,1980, 46.21
-26.00,138.25,1990, 48.93
-26.00,138.25,2000, 44.30
-26.00,138.25,2010, 45.08
-26.00,138.25,2020, 47.62
-26.00,138.50,1910, 42.43
-26.00,138.50,1920, 42.17
-26.00,138.50,1930, 42.58
-26.00,138.50,1940, 45.09
-26.00,138.50,1950, 43.40
-26.00,138.50,1960, 48.88
-26.00,138.50,1970, 45.71
-26.00,138.50,1980, 46.22
-26.00,138.50,1990, 48.93
-26.00,138.50,2000, 44.51
-26.00,138.50,2010, 45.08
-26.00,138.50,2020, 48.03
-26.00,138.75,1910, 42.56
-26.00,138.75,1920, 42.30
-26.00,138.75,1930, 42.85
-26.00,138.75,1940, 44.90
-26.00,138.75,1950, 43.31
-26.00,138.75,1960, 48.58
-26.00,138.75,1970, 45.73
-26.00,138.75,1980, 46.18
-26.00,138.75,1990, 48.95
-26.00,138.75,2000, 44.78
-26.00,138.75,2010, 45.29
-26.00,138.75,2020, 48.47
-26.00,139.00,1910, 42.68
-26.00,139.00,1920, 42.38
-26.00,139.00,1930, 43.08
-26.00,139.00,1940, 44.79
-26.00,139.00,1950, 43.21
-26.00,139.00,1960, 48.24
-26.00,139.00,1970, 45.76
-26.00,139.00,1980, 46.16
-26.00,139.00,1990, 48.90
-26.00,139.00,2000, 44.88
-26.00,139.00,2010, 45.37
-26.00,139.00,2020, 48.70
-26.00,139.25,1910, 42.90
-26.00,139.25,1920, 42.45
-26.00,139.25,1930, 43.28
-26.00,139.25,1940, 44.90
-26.00,139.25,1950, 43.11
-26.00,139.25,1960, 47.87
-26.00,139.25,1970, 45.78
-26.00,139.25,1980, 46.12
-26.00,139.25,1990, 48.83
-26.00,139.25,2000, 45.01
-26.00,139.25,2010, 45.40
-26.00,139.25,2020, 48.83
-26.00,139.50,1910, 43.03
-26.00,139.50,1920, 42.32
-26.00,139.50,1930, 43.29
-26.00,139.50,1940, 45.06
-26.00,139.50,1950, 43.00
-26.00,139.50,1960, 47.47
-26.00,139.50,1970, 45.80
-26.00,139.50,1980, 46.08
-26.00,139.50,1990, 48.76
-26.00,139.50,2000, 45.09
-26.00,139.50,2010, 45.39
-26.00,139.50,2020, 48.92
-26.00,139.75,1910, 42.98
-26.00,139.75,1920, 41.99
-26.00,139.75,1930, 43.20
-26.00,139.75,1940, 45.08
-26.00,139.75,1950, 42.76
-26.00,139.75,1960, 46.96
-26.00,139.75,1970, 45.71
-26.00,139.75,1980, 45.94
-26.00,139.75,1990, 48.59
-26.00,139.75,2000, 45.03
-26.00,139.75,2010, 45.25
-26.00,139.75,2020, 48.87
-26.00,140.00,1910, 43.05
-26.00,140.00,1920, 41.88
-26.00,140.00,1930, 43.21
-26.00,140.00,1940, 45.25
-26.00,140.00,1950, 42.63
-26.00,140.00,1960, 46.62
-26.00,140.00,1970, 45.75
-26.00,140.00,1980, 45.93
-26.00,140.00,1990, 48.52
-26.00,140.00,2000, 45.01
-26.00,140.00,2010, 45.17
-26.00,140.00,2020, 48.81
-26.00,140.25,1910, 42.97
-26.00,140.25,1920, 41.73
-26.00,140.25,1930, 43.03
-26.00,140.25,1940, 45.25
-26.00,140.25,1950, 42.43
-26.00,140.25,1960, 46.15
-26.00,140.25,1970, 45.65
-26.00,140.25,1980, 45.76
-26.00,140.25,1990, 48.25
-26.00,140.25,2000, 44.78
-26.00,140.25,2010, 44.85
-26.00,140.25,2020, 48.45
-26.00,140.50,1910, 42.91
-26.00,140.50,1920, 41.62
-26.00,140.50,1930, 42.84
-26.00,140.50,1940, 45.29
-26.00,140.50,1950, 42.47
-26.00,140.50,1960, 45.76
-26.00,140.50,1970, 45.57
-26.00,140.50,1980, 45.58
-26.00,140.50,1990, 48.04
-26.00,140.50,2000, 44.57
-26.00,140.50,2010, 44.59
-26.00,140.50,2020, 48.15
-26.00,140.75,1910, 42.83
-26.00,140.75,1920, 41.52
-26.00,140.75,1930, 42.63
-26.00,140.75,1940, 45.33
-26.00,140.75,1950, 42.48
-26.00,140.75,1960, 45.44
-26.00,140.75,1970, 45.50
-26.00,140.75,1980, 45.50
-26.00,140.75,1990, 47.86
-26.00,140.75,2000, 44.36
-26.00,140.75,2010, 44.36
-26.00,140.75,2020, 47.86
-26.00,141.00,1910, 42.97
-26.00,141.00,1920, 41.63
-26.00,141.00,1930, 42.62
-26.00,141.00,1940, 45.61
-26.00,141.00,1950, 42.63
-26.00,141.00,1960, 45.36
-26.00,141.00,1970, 45.60
-26.00,141.00,1980, 45.73
-26.00,141.00,1990, 47.88
-26.00,141.00,2000, 44.32
-26.00,141.00,2010, 44.33
-26.00,141.00,2020, 47.75
-26.00,141.25,1910, 42.62
-26.00,141.25,1920, 41.28
-26.00,141.25,1930, 42.13
-26.00,141.25,1940, 45.42
-26.00,141.25,1950, 42.30
-26.00,141.25,1960, 44.90
-26.00,141.25,1970, 45.24
-26.00,141.25,1980, 45.49
-26.00,141.25,1990, 47.45
-26.00,141.25,2000, 43.80
-26.00,141.25,2010, 43.81
-26.00,141.25,2020, 47.15
-26.00,141.50,1910, 42.82
-26.00,141.50,1920, 41.50
-26.00,141.50,1930, 42.18
-26.00,141.50,1940, 45.79
-26.00,141.50,1950, 42.46
-26.00,141.50,1960, 45.03
-26.00,141.50,1970, 45.37
-26.00,141.50,1980, 45.78
-26.00,141.50,1990, 47.56
-26.00,141.50,2000, 43.79
-26.00,141.50,2010, 43.82
-26.00,141.50,2020, 47.08
-26.00,141.75,1910, 42.95
-26.00,141.75,1920, 41.65
-26.00,141.75,1930, 42.18
-26.00,141.75,1940, 46.10
-26.00,141.75,1950, 42.54
-26.00,141.75,1960, 45.14
-26.00,141.75,1970, 45.42
-26.00,141.75,1980, 46.00
-26.00,141.75,1990, 47.61
-26.00,141.75,2000, 43.72
-26.00,141.75,2010, 43.75
-26.00,141.75,2020, 46.96
-26.00,142.00,1910, 42.92
-26.00,142.00,1920, 41.67
-26.00,142.00,1930, 42.04
-26.00,142.00,1940, 46.26
-26.00,142.00,1950, 42.48
-26.00,142.00,1960, 45.01
-26.00,142.00,1970, 45.34
-26.00,142.00,1980, 46.07
-26.00,142.00,1990, 47.51
-26.00,142.00,2000, 43.51
-26.00,142.00,2010, 43.50
-26.00,142.00,2020, 46.70
-26.00,142.25,1910, 42.89
-26.00,142.25,1920, 41.67
-26.00,142.25,1930, 41.90
-26.00,142.25,1940, 46.42
-26.00,142.25,1950, 42.41
-26.00,142.25,1960, 44.86
-26.00,142.25,1970, 45.24
-26.00,142.25,1980, 46.09
-26.00,142.25,1990, 47.42
-26.00,142.25,2000, 43.31
-26.00,142.25,2010, 43.24
-26.00,142.25,2020, 46.49
-26.00,142.50,1910, 42.71
-26.00,142.50,1920, 41.56
-26.00,142.50,1930, 41.66
-26.00,142.50,1940, 46.50
-26.00,142.50,1950, 42.22
-26.00,142.50,1960, 44.55
-26.00,142.50,1970, 44.97
-26.00,142.50,1980, 45.94
-26.00,142.50,1990, 47.16
-26.00,142.50,2000, 42.96
-26.00,142.50,2010, 42.83
-26.00,142.50,2020, 46.15
-26.00,142.75,1910, 42.59
-26.00,142.75,1920, 41.53
-26.00,142.75,1930, 41.50
-26.00,142.75,1940, 46.66
-26.00,142.75,1950, 42.12
-26.00,142.75,1960, 44.30
-26.00,142.75,1970, 44.68
-26.00,142.75,1980, 45.74
-26.00,142.75,1990, 46.93
-26.00,142.75,2000, 42.64
-26.00,142.75,2010, 42.48
-26.00,142.75,2020, 46.00
-26.00,143.00,1910, 42.60
-26.00,143.00,1920, 41.64
-26.00,143.00,1930, 41.84
-26.00,143.00,1940, 46.94
-26.00,143.00,1950, 42.17
-26.00,143.00,1960, 44.17
-26.00,143.00,1970, 44.41
-26.00,143.00,1980, 45.56
-26.00,143.00,1990, 46.79
-26.00,143.00,2000, 42.39
-26.00,143.00,2010, 42.25
-26.00,143.00,2020, 45.92
-26.00,143.25,1910, 42.46
-26.00,143.25,1920, 41.64
-26.00,143.25,1930, 42.07
-26.00,143.25,1940, 47.07
-26.00,143.25,1950, 42.13
-26.00,143.25,1960, 43.89
-26.00,143.25,1970, 43.96
-26.00,143.25,1980, 45.37
-26.00,143.25,1990, 46.51
-26.00,143.25,2000, 42.21
-26.00,143.25,2010, 41.90
-26.00,143.25,2020, 45.66
-26.00,143.50,1910, 42.41
-26.00,143.50,1920, 41.72
-26.00,143.50,1930, 42.42
-26.00,143.50,1940, 47.29
-26.00,143.50,1950, 42.21
-26.00,143.50,1960, 43.72
-26.00,143.50,1970, 43.61
-26.00,143.50,1980, 45.26
-26.00,143.50,1990, 46.37
-26.00,143.50,2000, 42.11
-26.00,143.50,2010, 41.65
-26.00,143.50,2020, 45.49
-26.00,143.75,1910, 42.26
-26.00,143.75,1920, 41.73
-26.00,143.75,1930, 42.70
-26.00,143.75,1940, 47.40
-26.00,143.75,1950, 42.25
-26.00,143.75,1960, 43.54
-26.00,143.75,1970, 43.24
-26.00,143.75,1980, 45.04
-26.00,143.75,1990, 46.24
-26.00,143.75,2000, 41.92
-26.00,143.75,2010, 41.37
-26.00,143.75,2020, 45.23
-26.00,144.00,1910, 41.75
-26.00,144.00,1920, 41.35
-26.00,144.00,1930, 42.60
-26.00,144.00,1940, 47.13
-26.00,144.00,1950, 41.98
-26.00,144.00,1960, 43.01
-26.00,144.00,1970, 42.59
-26.00,144.00,1980, 44.49
-26.00,144.00,1990, 45.77
-26.00,144.00,2000, 41.34
-26.00,144.00,2010, 40.74
-26.00,144.00,2020, 44.64
-26.00,144.25,1910, 41.75
-26.00,144.25,1920, 41.51
-26.00,144.25,1930, 42.91
-26.00,144.25,1940, 47.33
-26.00,144.25,1950, 42.26
-26.00,144.25,1960, 43.11
-26.00,144.25,1970, 42.75
-26.00,144.25,1980, 44.72
-26.00,144.25,1990, 45.88
-26.00,144.25,2000, 41.40
-26.00,144.25,2010, 40.71
-26.00,144.25,2020, 44.71
-26.00,144.50,1910, 41.36
-26.00,144.50,1920, 41.28
-26.00,144.50,1930, 42.79
-26.00,144.50,1940, 47.12
-26.00,144.50,1950, 42.16
-26.00,144.50,1960, 42.86
-26.00,144.50,1970, 42.58
-26.00,144.50,1980, 44.51
-26.00,144.50,1990, 45.50
-26.00,144.50,2000, 41.11
-26.00,144.50,2010, 40.26
-26.00,144.50,2020, 44.45
-26.00,144.75,1910, 41.11
-26.00,144.75,1920, 41.18
-26.00,144.75,1930, 42.79
-26.00,144.75,1940, 47.07
-26.00,144.75,1950, 42.19
-26.00,144.75,1960, 42.76
-26.00,144.75,1970, 42.52
-26.00,144.75,1980, 44.44
-26.00,144.75,1990, 45.33
-26.00,144.75,2000, 40.99
-26.00,144.75,2010, 39.97
-26.00,144.75,2020, 44.28
-26.00,145.00,1910, 40.46
-26.00,145.00,1920, 40.66
-26.00,145.00,1930, 42.37
-26.00,145.00,1940, 46.61
-26.00,145.00,1950, 41.81
-26.00,145.00,1960, 42.25
-26.00,145.00,1970, 42.03
-26.00,145.00,1980, 44.01
-26.00,145.00,1990, 44.87
-26.00,145.00,2000, 40.63
-26.00,145.00,2010, 39.32
-26.00,145.00,2020, 43.75
-26.00,145.25,1910, 40.30
-26.00,145.25,1920, 40.64
-26.00,145.25,1930, 42.40
-26.00,145.25,1940, 46.62
-26.00,145.25,1950, 41.89
-26.00,145.25,1960, 42.18
-26.00,145.25,1970, 42.10
-26.00,145.25,1980, 44.12
-26.00,145.25,1990, 44.90
-26.00,145.25,2000, 40.84
-26.00,145.25,2010, 39.20
-26.00,145.25,2020, 43.89
-26.00,145.50,1910, 40.08
-26.00,145.50,1920, 40.57
-26.00,145.50,1930, 42.34
-26.00,145.50,1940, 46.57
-26.00,145.50,1950, 41.91
-26.00,145.50,1960, 42.23
-26.00,145.50,1970, 42.12
-26.00,145.50,1980, 44.19
-26.00,145.50,1990, 44.85
-26.00,145.50,2000, 41.03
-26.00,145.50,2010, 39.06
-26.00,145.50,2020, 44.17
-26.00,145.75,1910, 39.78
-26.00,145.75,1920, 40.42
-26.00,145.75,1930, 42.09
-26.00,145.75,1940, 46.34
-26.00,145.75,1950, 41.72
-26.00,145.75,1960, 42.32
-26.00,145.75,1970, 42.06
-26.00,145.75,1980, 44.09
-26.00,145.75,1990, 44.60
-26.00,145.75,2000, 41.08
-26.00,145.75,2010, 38.76
-26.00,145.75,2020, 44.40
-26.00,146.00,1910, 39.67
-26.00,146.00,1920, 40.46
-26.00,146.00,1930, 42.03
-26.00,146.00,1940, 46.32
-26.00,146.00,1950, 41.72
-26.00,146.00,1960, 42.55
-26.00,146.00,1970, 42.12
-26.00,146.00,1980, 44.27
-26.00,146.00,1990, 44.60
-26.00,146.00,2000, 41.31
-26.00,146.00,2010, 38.72
-26.00,146.00,2020, 44.77
-26.00,146.25,1910, 39.13
-26.00,146.25,1920, 40.04
-26.00,146.25,1930, 41.51
-26.00,146.25,1940, 45.86
-26.00,146.25,1950, 41.23
-26.00,146.25,1960, 42.20
-26.00,146.25,1970, 41.58
-26.00,146.25,1980, 44.08
-26.00,146.25,1990, 44.20
-26.00,146.25,2000, 41.01
-26.00,146.25,2010, 38.26
-26.00,146.25,2020, 44.59
-26.00,146.50,1910, 38.99
-26.00,146.50,1920, 40.01
-26.00,146.50,1930, 41.40
-26.00,146.50,1940, 45.83
-26.00,146.50,1950, 41.09
-26.00,146.50,1960, 42.23
-26.00,146.50,1970, 41.43
-26.00,146.50,1980, 44.28
-26.00,146.50,1990, 44.20
-26.00,146.50,2000, 41.08
-26.00,146.50,2010, 38.21
-26.00,146.50,2020, 44.81
-26.00,146.75,1910, 38.52
-26.00,146.75,1920, 39.81
-26.00,146.75,1930, 40.95
-26.00,146.75,1940, 45.46
-26.00,146.75,1950, 40.58
-26.00,146.75,1960, 41.81
-26.00,146.75,1970, 40.75
-26.00,146.75,1980, 44.24
-26.00,146.75,1990, 43.88
-26.00,146.75,2000, 40.75
-26.00,146.75,2010, 37.84
-26.00,146.75,2020, 44.55
-26.00,147.00,1910, 37.81
-26.00,147.00,1920, 39.41
-26.00,147.00,1930, 40.25
-26.00,147.00,1940, 44.86
-26.00,147.00,1950, 39.79
-26.00,147.00,1960, 41.05
-26.00,147.00,1970, 39.88
-26.00,147.00,1980, 44.15
-26.00,147.00,1990, 43.38
-26.00,147.00,2000, 40.19
-26.00,147.00,2010, 37.29
-26.00,147.00,2020, 43.86
-26.00,147.25,1910, 36.69
-26.00,147.25,1920, 38.63
-26.00,147.25,1930, 39.13
-26.00,147.25,1940, 43.85
-26.00,147.25,1950, 38.60
-26.00,147.25,1960, 39.96
-26.00,147.25,1970, 39.11
-26.00,147.25,1980, 43.86
-26.00,147.25,1990, 42.42
-26.00,147.25,2000, 39.32
-26.00,147.25,2010, 36.56
